RID,source_nodeip,destination_nodeip,start_time,source_port,destination_port,flags,site,asn,num_packets,num_bytes,flow_trajectories_ip,proto,Label
172.217.8.4-10.42.0.42-443-55457-6,69.175.126.170,114.80.200.102,1415780441,33420,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,220.171.79.10,UDP,0
175.100.207.231-10.42.0.211-80-57252-6,69.175.126.170,113.160.244.233,1415780438,33336,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,5,293,42.48.153.12,UDP,1
10.42.0.211-10.42.0.1-36127-53-17,69.175.126.170,113.160.244.233,1415780442,42931,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,69.175.126.170,UDP,1
172.217.12.130-10.42.0.211-443-44094-6,117.40.188.58,5.135.78.226,1415780439,45025,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,5,287,168.62.40.88,TCP,0
10.42.0.211-10.42.0.1-27847-53-17,69.175.126.170,74.11.198.238,1415780435,48908,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,5,293,168.62.40.88,UDP,1
202.77.129.150-10.42.0.211-80-35289-6,46.137.216.68,5.135.134.121,1415780432,51683,22,"----S-,---R--,-A----,-AP---",c9f0f,c4ca4,6,333,198.52.110.72,TCP,0
172.217.12.142-10.42.0.211-443-51143-6,219.232.227.206,87.106.95.69,1415780440,56795,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,184.74.102.225,TCP,0
172.217.10.142-10.42.0.42-443-57880-6,112.90.219.3,114.37.7.211,1415780441,57335,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,118.22.107.69,TCP,1
172.217.11.10-10.42.0.151-443-39173-6,118.123.15.29,221.230.77.169,1415780441,56494,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,118.22.107.69,TCP,1
10.42.0.211-10.42.0.1-12149-53-17,66.249.73.236,60.173.14.75,1415780441,22,57335,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,906,118.22.107.69,TCP,0
10.42.0.211-123.125.115.164-38909-443-6,66.249.73.236,218.8.245.179,1415780451,42237,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,20,2822,24.242.176.130,TCP,1
10.42.0.1-10.42.0.42-53-64151-17,66.249.73.236,192.80.188.243,1415780451,42247,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,20,2854,24.242.176.130,TCP,0
203.205.179.172-10.42.0.42-80-60909-6,117.40.188.58,218.70.229.241,1415780449,22,35279,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,940,61.164.143.35,TCP,1
10.42.0.1-10.42.0.42-53-3477-17,58.220.242.130,96.254.171.2,1415780451,22,55500,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1021,202.127.245.117,TCP,0
216.58.219.206-10.42.0.42-443-52002-6,62.215.176.251,61.131.218.218,1415780451,22,39788,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1021,202.127.245.117,TCP,1
198.11.188.78-10.42.0.211-443-33879-6,69.28.58.85,61.130.70.38,1415780451,22,42247,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,22,3253,202.127.245.117,TCP,0
203.130.53.126-10.42.0.211-80-52101-6,66.249.73.68,200.111.191.59,1415780452,22,46816,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,906,210.209.121.207,TCP,0
10.42.0.211-104.192.110.245-35706-443-6,66.249.73.68,116.255.240.181,1415780449,35279,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,222.186.52.64,TCP,0
172.217.3.98-10.42.0.211-443-53902-6,66.249.73.68,23.19.131.194,1415780451,39788,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,198.13.109.248,TCP,0
206.126.112.142-10.42.0.151-443-40011-6,10.174.24.163,23.19.131.194,1415780451,55500,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,180.168.90.59,UDP,0
10.42.0.211-23.46.218.213-55178-443-6,10.202.148.148,174.138.175.178,1415780451,58835,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,119.63.199.69,UDP,1
10.42.0.211-104.193.88.109-57976-80-6,60.190.222.205,67.21.89.19,1415780450,40977,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,119.63.199.69,TCP,1
172.217.12.195-10.42.0.42-443-48626-6,178.92.174.92,186.67.6.190,1415780451,22,42237,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,21,3171,119.63.199.69,TCP,0
10.42.0.151-104.118.220.50-60369-443-6,178.92.174.92,119.6.52.102,1415780451,22,58835,"-A--S-,-AP---",c9f0f,c4ca4,2,133,119.63.199.69,TCP,0
183.136.237.235-10.42.0.211-80-42134-6,95.167.215.12,2.136.175.135,1415780457,22,35058,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1077,31.210.125.149,TCP,0
174.129.32.117-10.42.0.211-443-55547-6,115.108.189.200,2.136.175.135,1415780451,22,53363,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1077,180.168.90.59,TCP,1
172.217.3.110-10.42.0.151-443-48330-6,190.221.234.61,110.188.0.71,1415780457,35058,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,112.91.243.147,ICMP,1
10.42.0.151-64.71.142.124-54164-443-6,190.221.234.61,5.135.134.121,1415780449,44981,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,60.190.120.179,ICMP,1
10.42.0.211-31.13.69.197-55423-443-6,190.221.234.61,117.121.0.253,1415780452,46816,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,222.76.213.121,ICMP,1
183.79.250.123-10.42.0.211-443-60626-6,190.221.234.61,119.6.52.102,1415780451,53363,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,61.164.151.8,ICMP,1
222.73.28.96-10.42.0.211-80-41496-6,222.179.70.129,119.6.52.102,1415780450,22,40977,"-A--S-,-AP---",c9f0f,c4ca4,3,969,113.11.194.210,TCP,0
157.55.56.163-10.42.0.211-40027-60774-17,222.208.168.242,195.78.224.97,1415780449,22,44981,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,874,117.35.157.251,TCP,1
173.194.204.157-10.42.0.42-443-40664-6,98.172.94.28,119.6.52.102,1415692741,36611,22,"-A----,-AP---",c9f0f,c4ca4,11,956,117.135.163.162,TCP,0
172.217.3.110-10.42.0.151-443-32956-6,112.90.219.3,119.6.52.102,1415451921,51247,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,37.45.254.83,TCP,0
10.42.0.42-106.11.95.2-41974-443-6,122.18.145.108,118.244.157.147,1415772965,22,37862,"-A----,-AP---",c9f0f,c4ca4,6,504,37.45.254.83,TCP,0
172.217.12.174-10.42.0.151-443-58171-6,122.18.145.108,116.255.240.181,1415501541,55729,22,"-A----,-AP---",c9f0f,c4ca4,11,892,61.147.74.223,TCP,1
172.217.10.238-10.42.0.151-443-36120-6,198.13.109.252,119.6.52.102,1415764079,54597,22,"----S-,-A----,-AP---",c9f0f,c4ca4,11,892,60.173.8.163,TCP,0
209.85.232.102-10.42.0.151-443-36645-6,61.131.218.218,173.208.176.135,1415737703,55695,22,"----S-,-A----,-AP---",c9f0f,c4ca4,11,956,60.173.8.163,TCP,1
10.42.0.151-10.42.0.1-35923-53-17,60.216.5.244,199.193.70.149,1415762751,22,36721,"-A----,-AP---",c9f0f,c4ca4,6,504,60.173.8.163,TCP,0
172.217.12.195-10.42.0.151-443-33560-6,117.21.220.238,96.254.171.2,1415692809,36721,22,"----S-,-A----,-AP---",c9f0f,c4ca4,11,892,60.173.8.163,TCP,1
172.217.10.46-10.42.0.151-443-47892-6,60.190.222.205,96.254.171.2,1415777214,22,38665,"-A----,-AP---",c9f0f,c4ca4,6,504,60.173.8.163,TCP,0
172.217.12.142-10.42.0.151-443-40348-6,222.89.164.247,202.85.214.186,1415498643,38665,22,"-A----,-AP---",c9f0f,c4ca4,11,956,60.173.8.163,TCP,1
172.217.12.195-10.42.0.151-443-50810-6,92.39.130.51,118.123.18.193,1415752390,22,48831,"-A----,-AP---",c9f0f,c4ca4,5,420,122.40.248.10,TCP,1
10.42.0.42-68.67.178.137-34252-443-6,60.214.10.73,113.105.157.2,1415554175,51622,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,122.40.248.10,TCP,0
10.42.0.42-23.208.87.120-57681-80-6,61.147.103.88,5.34.242.184,1415451010,51619,22,"-A----,-AP---",c9f0f,c4ca4,11,892,122.40.248.10,TCP,1
10.42.0.211-119.146.74.34-50877-80-6,64.183.244.184,5.34.242.184,1415780436,22,41805,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1077,61.131.218.218,TCP,0
10.42.0.151-52.94.232.32-41779-443-6,177.180.161.247,5.34.242.184,1415780427,22,53098,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1021,122.40.248.10,TCP,0
140.205.61.85-10.42.0.151-443-33772-6,177.180.161.247,96.254.171.2,1415780431,22,44685,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1021,60.173.14.75,TCP,1
10.42.0.211-14.204.144.144-38601-80-6,85.214.115.210,96.254.171.2,1415780428,22,59520,"-A----,-A---F,-AP---",c9f0f,c4ca4,5,786,122.40.248.10,TCP,1
10.42.0.211-77.234.44.201-34797-80-6,175.202.189.129,87.106.132.224,1415780430,22,39303,"-A--S-,-AP---",c9f0f,c4ca4,2,133,122.40.248.10,TCP,0
205.204.101.182-10.42.0.211-443-37397-6,220.181.168.154,96.254.171.2,1415780428,34112,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,115.47.52.244,TCP,1
10.42.0.211-76.13.28.196-55046-443-6,186.9.94.180,96.254.171.2,1415780430,39303,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,180.18.25.77,TCP,0
10.42.0.211-23.194.141.179-48936-443-6,186.9.94.180,187.94.62.250,1415780436,41805,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,180.18.25.77,TCP,1
10.42.0.211-10.42.0.1-24388-53-17,192.74.237.114,96.254.171.2,1415780428,22,34112,"-A----,-A--S-,-AP---",c9f0f,c4ca4,3,184,180.18.25.77,TCP,0
172.217.11.36-10.42.0.211-443-51855-6,61.147.74.223,96.254.171.2,1415780427,22,50692,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,180.18.25.77,TCP,1
10.42.0.211-118.242.24.59-37971-18013-6,80.240.7.106,60.183.14.105,1415780428,22,34328,"-A--S-,-AP---",c9f0f,c4ca4,3,969,180.18.25.77,TCP,0
172.217.3.112-10.42.0.151-443-34768-6,80.240.7.106,60.183.14.105,1415780428,22,50096,"-A----,-A---F,-AP---",c9f0f,c4ca4,5,810,180.18.25.77,TCP,0
10.42.0.211-77.234.44.79-51593-443-6,219.232.227.206,60.183.14.105,1415780428,34328,22,"----S-,-A----,-AP---",c9f0f,c4ca4,4,241,180.18.25.77,TCP,0
172.217.11.10-10.42.0.211-443-47073-6,112.90.219.3,124.232.146.209,1415780433,48727,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,180.18.25.77,TCP,0
10.42.0.211-10.42.0.1-12214-53-17,197.87.43.254,42.96.157.107,1415780427,50692,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,222.186.45.157,TCP,0
203.130.53.126-10.42.0.211-80-39060-6,222.189.228.185,10.174.24.163,1415780428,50096,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,199.59.88.9,TCP,1
198.11.132.221-10.42.0.211-443-48553-6,222.189.228.185,49.1.244.70,1415780428,53103,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,4,241,199.59.88.9,TCP,1
10.42.0.151-10.42.0.1-23846-53-17,222.189.228.185,117.121.0.253,1415780433,22,48727,"-A----,-A--S-,-AP---",c9f0f,c4ca4,5,798,122.224.32.50,TCP,0
203.205.158.63-10.42.0.151-80-46184-6,222.189.228.185,117.121.0.253,1415780451,22,58504,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,874,61.147.103.117,TCP,0
10.42.0.151-104.193.88.109-56815-80-6,222.189.228.185,117.121.0.253,1415780448,22,60716,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,174.139.87.195,TCP,0
172.217.3.100-10.42.0.42-443-54699-6,222.189.228.185,117.121.0.253,1415780450,22,41515,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1077,222.186.52.64,TCP,1
192.229.173.173-10.42.0.151-80-57989-6,112.78.5.50,117.121.0.253,1415780438,22,51425,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,218.31.79.211,TCP,1
203.205.179.172-10.42.0.211-80-47108-6,222.189.228.185,117.121.0.253,1415780437,22,52486,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,122.0.66.71,TCP,1
172.217.9.227-10.42.0.42-443-59440-17,176.15.208.174,61.147.103.188,1415780440,22,54150,"-A----,-A--S-,-AP---",c9f0f,c4ca4,5,854,222.73.167.144,TCP,1
172.217.12.142-10.42.0.211-443-60147-6,176.15.208.174,60.173.14.75,1415780447,38802,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,199.192.159.238,TCP,1
10.42.0.211-10.42.0.1-51607-53-17,81.29.80.108,184.74.102.225,1415780450,41515,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,61.164.151.8,TCP,0
10.42.0.151-10.42.0.1-53178-53-17,171.159.228.150,175.180.189.44,1415780437,22,40356,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1021,199.192.159.238,TCP,1
10.42.0.211-64.71.142.124-48517-80-6,211.95.79.60,5.135.78.226,1415780451,22,60378,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,46.20.10.67,TCP,0
10.42.0.211-111.1.17.152-49202-80-6,222.186.15.167,114.42.110.18,1415780448,22,55455,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1077,111.72.252.41,TCP,0
172.217.12.206-10.42.0.151-443-52450-17,60.191.170.125,114.42.110.18,1415780437,40356,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,112.213.97.67,TCP,0
10.42.0.151-10.42.0.1-26006-53-17,67.205.111.99,211.95.79.60,1415780436,50516,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,197.87.43.254,ICMP,1
202.77.129.185-10.42.0.211-80-54182-6,218.8.245.179,110.188.0.71,1415780437,52486,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,62.63.81.242,TCP,0
10.42.0.1-10.42.0.42-53-25287-17,198.20.69.74,5.135.134.121,1415780438,51425,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,218.8.245.179,UDP,1
10.42.0.1-10.42.0.42-53-8447-17,142.4.103.82,61.131.218.218,1415780440,54150,22,"----S-,---R--,-A----,-AP---",c9f0f,c4ca4,5,287,118.192.15.115,TCP,0
10.42.0.151-115.239.210.141-53924-80-6,222.189.228.185,121.10.126.49,1415780451,58504,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,188.138.94.198,TCP,1
10.42.0.211-104.192.110.245-42299-80-6,118.163.66.100,61.158.163.77,1415780448,60716,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,188.138.94.198,TCP,0
10.42.0.211-74.125.22.188-58563-5228-6,113.11.194.210,5.254.139.20,1415780451,60378,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,333,216.245.210.211,TCP,1
205.185.216.42-10.42.0.151-80-56646-6,203.156.197.193,5.254.139.20,1415780436,22,50516,"-A----,-A--S-,-AP---",c9f0f,c4ca4,5,798,117.41.243.18,TCP,1
10.42.0.42-13.107.3.128-59475-443-6,124.232.161.112,46.149.179.207,1415780447,22,38802,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1077,61.4.82.179,TCP,0
10.42.0.211-104.254.66.16-48279-80-6,112.90.219.3,61.147.103.79,1415780441,22,37557,"-A----,-A--S-,-AP---",c9f0f,c4ca4,5,798,188.138.94.198,TCP,1
10.42.0.211-10.42.0.1-47359-53-17,112.90.219.3,5.135.78.226,1415780437,22,44338,"-A----,-A--S-,-AP---",c9f0f,c4ca4,3,185,117.35.157.251,TCP,0
10.42.0.151-10.42.0.1-7931-53-17,117.40.188.58,112.241.91.175,1415780452,35576,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,61.4.82.179,TCP,0
172.217.10.225-10.42.0.42-443-41541-6,198.20.70.114,112.241.91.175,1415780455,22,58087,"-A----,-A--S-,-AP---",c9f0f,c4ca4,5,798,61.4.82.179,TCP,1
209.10.120.26-10.42.0.211-80-44010-6,61.131.218.218,112.241.91.175,1415780452,22,35576,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1077,183.60.237.93,TCP,1
10.42.0.211-72.30.3.43-51065-443-6,98.126.227.18,123.232.103.198,1415780454,22,50205,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,874,216.245.210.211,TCP,0
10.42.0.151-10.42.0.1-40351-53-17,109.234.115.133,118.192.15.115,1415780457,22,40720,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,746,222.241.150.140,TCP,1
182.22.25.124-10.42.0.42-80-52933-6,109.234.115.133,123.232.103.198,1415780454,50205,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,180.186.27.90,TCP,0
10.42.0.211-108.174.10.10-39335-443-6,117.40.188.58,86.98.29.159,1415780457,57568,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,118.244.132.61,TCP,1
10.42.0.211-61.135.185.139-54816-80-6,198.20.70.114,86.98.29.159,1415780455,58087,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,5,287,220.134.238.43,TCP,0
172.217.6.234-10.42.0.211-443-47699-6,81.29.80.108,86.98.29.159,1415724553,51646,22,"-A----,-AP---",c9f0f,c4ca4,12,944,61.147.107.87,TCP,1
10.42.0.151-54.239.17.112-54177-443-6,81.29.80.108,112.123.174.24,1415656114,44483,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,187.134.128.231,TCP,0
10.42.0.211-10.42.0.1-46448-53-17,109.175.91.83,49.1.244.70,1415776823,22,51765,"-A----,-AP---",c9f0f,c4ca4,6,504,187.134.128.231,TCP,0
172.217.10.238-10.42.0.42-443-53449-6,109.175.91.83,96.254.171.2,1415452366,51765,22,"-A----,-AP---",c9f0f,c4ca4,10,840,115.47.49.135,TCP,0
172.217.10.10-10.42.0.42-443-44922-6,77.69.193.123,96.254.171.2,1415533777,57000,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,192.95.1.135,UDP,0
239.255.255.250-10.42.0.1-1900-46164-17,118.244.132.61,76.173.95.57,1415685818,51653,22,"-A----,-AP---",c9f0f,c4ca4,11,956,10.48.56.161,TCP,0
180.149.136.194-10.42.0.42-80-49293-6,81.29.80.108,76.173.95.57,1415677704,51248,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,5.135.134.121,TCP,1
10.42.0.151-10.42.0.1-41179-53-17,119.157.210.249,76.173.95.57,1415741150,59744,22,"----S-,-A----,-AP---",c9f0f,c4ca4,11,892,61.152.239.80,TCP,1
10.42.0.42-23.206.163.180-36775-443-6,220.231.142.203,76.173.95.57,1415452701,57890,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,199.36.78.129,TCP,0
10.42.0.211-64.71.142.124-45318-443-6,112.90.219.3,76.173.95.57,1415764253,22,57892,"-A----,-AP---",c9f0f,c4ca4,5,420,122.224.32.50,TCP,0
10.42.0.211-103.7.30.118-33192-80-6,141.212.121.39,42.96.157.107,1415475240,51477,22,"-A----,-AP---",c9f0f,c4ca4,11,956,117.41.243.18,TCP,0
171.84.4.11-10.42.0.211-80-39652-6,166.78.3.132,124.147.77.215,1415775795,22,44483,"-A----,-AP---",c9f0f,c4ca4,6,504,61.131.218.218,TCP,1
172.217.10.131-10.42.0.151-443-41877-6,81.29.80.108,124.147.77.215,1415760778,22,43621,"-A----,-AP---",c9f0f,c4ca4,5,420,61.164.151.8,TCP,1
220.170.182.31-10.42.0.151-443-34365-6,69.28.58.85,112.123.174.24,1415775830,22,57915,"-A----,-AP---",c9f0f,c4ca4,6,504,88.26.184.50,TCP,1
10.42.0.151-106.39.169.66-52286-80-6,222.214.218.109,194.51.113.113,1415451814,57915,22,"-A----,-AP---",c9f0f,c4ca4,11,956,118.244.144.194,TCP,1
174.35.73.111-10.42.0.211-80-51239-6,202.85.214.186,194.51.113.113,1415745148,57912,22,"-A----,-AP---",c9f0f,c4ca4,12,1008,60.173.14.74,TCP,1
1.31.173.114-10.42.0.151-80-37020-6,60.173.14.66,220.181.168.156,1415769670,22,36726,-AP---,c9f0f,c4ca4,5,420,151.237.177.101,TCP,0
157.240.2.20-10.42.0.211-443-54768-6,122.116.9.30,62.108.180.241,1415780410,22,51759,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,26,3439,151.237.177.101,TCP,1
174.35.73.111-10.42.0.211-80-36592-6,60.251.173.29,62.108.180.241,1415780407,22,60812,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,16518,17545951,151.237.177.101,TCP,0
172.217.10.131-10.42.0.211-443-45715-6,60.251.173.29,120.6.254.189,1415780410,22,60865,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,53,36379,151.237.177.101,TCP,0
10.42.0.211-10.42.0.1-28071-53-17,60.251.173.29,113.10.219.118,1415780410,51759,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,24,4360,151.237.177.101,TCP,0
202.77.129.150-10.42.0.151-80-36421-6,60.251.173.29,110.188.0.71,1415780410,51760,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,24,4342,151.237.177.101,TCP,1
10.42.0.211-64.71.142.95-42882-443-6,60.190.222.205,5.135.78.226,1415780417,61019,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,23,2886,151.237.177.101,TCP,0
172.217.10.34-10.42.0.151-443-35863-6,211.137.33.74,117.79.91.214,1415780416,61014,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,22,3724,151.237.177.101,TCP,1
10.42.0.151-10.42.0.1-30151-53-17,211.137.33.74,5.135.134.121,1415780412,60956,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,234,13736,1.246.170.13,TCP,0
172.217.10.232-10.42.0.211-443-47330-6,211.137.33.74,61.147.103.88,1415780410,60865,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,42,4254,1.246.170.13,TCP,1
151.101.21.140-10.42.0.211-443-60018-6,211.137.33.74,218.8.245.179,1415780407,60812,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,9668,455444,1.246.170.13,TCP,0
10.42.0.211-10.42.0.1-54311-53-17,211.137.33.74,181.42.201.121,1415780417,22,61019,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,26,3923,94.52.44.69,TCP,1
10.42.0.42-104.254.66.16-45818-80-6,211.137.33.74,181.42.201.121,1415780412,22,60956,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,380,379519,94.52.44.69,TCP,1
10.42.0.211-79.178.140.199-60774-49496-17,61.158.164.59,61.131.218.218,1415780410,22,51760,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,27,3629,1.246.170.13,TCP,0
10.42.0.151-31.13.80.37-58995-443-6,110.189.88.56,204.45.126.12,1415780416,22,61014,"-A----,-A--S-,-AP---",c9f0f,c4ca4,25,3831,199.48.144.61,TCP,1
174.35.73.134-10.42.0.211-80-38344-6,192.74.237.114,60.173.14.75,1415780434,22,36394,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,199.36.74.65,TCP,0
203.130.53.126-10.42.0.151-80-48740-6,222.186.15.167,5.135.78.226,1415780428,22,49513,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,54.241.106.192,TCP,0
10.42.0.42-109.192.224.24-46360-55567-17,122.226.55.70,182.18.14.180,1415780427,22,35183,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,54.241.106.192,TCP,1
172.217.10.132-10.42.0.211-443-33260-6,81.29.80.108,118.244.144.194,1415780431,22,49154,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1021,54.241.106.192,TCP,1
222.73.28.96-10.42.0.211-80-58700-6,173.236.120.165,118.244.157.147,1415780427,22,35105,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1021,54.241.106.192,UDP,0
10.42.0.211-31.13.71.37-44942-443-6,183.60.177.246,122.149.146.208,1415780436,22,57504,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1021,54.241.106.192,TCP,1
172.217.11.14-10.42.0.42-443-42748-6,112.90.219.3,111.251.226.74,1415780427,35105,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,5,287,54.241.106.192,TCP,0
203.205.158.61-10.42.0.42-80-46314-6,219.237.196.185,111.251.226.74,1415780437,41656,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,54.241.106.192,TCP,1
10.42.0.211-10.42.0.1-17912-53-17,61.147.103.79,184.169.193.207,1415780430,45175,22,"----S-,-A----,-A---F,-AP---",c9f0f,c4ca4,5,293,61.143.207.106,TCP,0
10.42.0.42-111.221.77.166-46360-443-17,61.160.200.46,184.169.193.207,1415780432,22,34852,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,5,294,42.96.158.191,TCP,1
172.217.11.14-10.42.0.151-443-33726-6,61.131.218.218,184.169.193.207,1415780431,22,45764,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1021,112.91.243.147,TCP,0
202.77.129.150-10.42.0.42-80-42898-6,177.1.83.218,184.169.193.207,1415780430,22,48250,"-A----,-A---F,-A--S-,-AP---",c9f0f,c4ca4,6,850,80.64.82.81,ICMP,0
10.42.0.151-72.21.91.70-52714-443-6,177.1.83.218,122.179.163.201,1415780437,22,41656,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,1077,80.64.82.81,ICMP,0
172.217.12.206-10.42.0.151-443-60741-6,60.190.222.205,116.1.207.12,1415780432,22,36188,"-A----,-A--S-,-AP---",c9f0f,c4ca4,5,798,60.173.14.75,TCP,0
10.42.0.151-23.198.167.67-52999-443-6,223.67.152.145,116.1.207.12,1415780429,22,42525,"-A----,-A--S-,-AP---",c9f0f,c4ca4,4,802,60.190.222.205,TCP,0
171.84.4.11-10.42.0.211-80-46112-6,115.93.4.171,96.254.171.2,1415780430,22,45175,"-A----,-A--S-,-AP---",c9f0f,c4ca4,3,185,61.147.103.88,TCP,1
10.42.0.211-10.42.0.1-5351-56209-17,70.38.78.218,96.254.171.2,1415780434,36394,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,7,385,113.108.113.28,TCP,1
220.243.219.55-10.42.0.211-80-54763-6,27.54.249.169,96.254.171.2,1415780432,36188,22,"----S-,---R--,-A----,-A---F,-AP---",c9f0f,c4ca4,6,339,113.108.113.28,TCP,0
